Date,Price,Open,High,Low,Vol.,Change %
3/22/2018,5500,5500,5600,5500,9.50K,0.00%
3/23/2018,5500,5500,5500,5400,53.90K,0.00%
3/26/2018,5500,5500,5600,5400,0.80K,0.00%
3/27/2018,5400,5300,5400,5300,1.60K,-1.82%
3/28/2018,5400,5400,5400,5400,0.80K,0.00%
3/29/2018,6200,5400,6200,4900,415.90K,14.81%
3/30/2018,6300,6700,6700,6000,170.90K,1.61%
4/2/2018,6200,6300,6400,6200,5.90K,-1.59%
4/3/2018,6000,5800,6000,5700,27.80K,-3.23%
4/4/2018,5800,5800,6000,5700,36.10K,-3.33%
4/5/2018,5900,5800,5900,5800,21.50K,1.72%
4/6/2018,5900,5900,5900,5800,55.40K,0.00%
4/9/2018,6000,5900,6300,5900,36.90K,1.69%
4/10/2018,5900,5900,5900,5600,68.40K,-1.67%
4/11/2018,5800,5900,5900,5700,17.90K,-1.69%
4/12/2018,5700,5700,5700,5700,13.30K,-1.72%
4/13/2018,5700,6000,6000,5600,49.70K,0.00%
4/17/2018,5800,5700,5800,5600,10.20K,1.75%
4/18/2018,5800,5600,5800,5600,14.41K,0.00%
4/19/2018,5600,5600,5900,5600,5.90K,-3.45%
4/20/2018,5200,5800,5800,4800,24.11K,-7.14%
4/23/2018,5400,5300,5500,5300,21.60K,3.85%
4/24/2018,5600,5500,5800,5500,29.30K,3.70%
4/26/2018,5200,5500,5500,5200,8.50K,-7.14%
4/27/2018,5300,5200,5400,5200,3.51K,1.92%
5/2/2018,5300,5500,5500,5300,23.50K,0.00%
5/3/2018,5300,5300,5300,5100,31.40K,0.00%
5/4/2018,5400,5400,5400,5200,1.64K,1.89%
5/7/2018,5400,5100,5500,5100,1.30K,0.00%
5/8/2018,5400,5500,5500,5300,18.10K,0.00%
5/9/2018,5300,5300,5400,5200,29.40K,-1.85%
5/10/2018,5200,5300,5400,5200,54.10K,-1.89%
5/11/2018,5200,5000,5200,5000,15.00K,0.00%
5/14/2018,5200,5100,5200,5100,2.20K,0.00%
5/15/2018,5300,5100,5300,5100,9.30K,1.92%
5/16/2018,5200,5300,5300,5200,6.31K,-1.89%
5/17/2018,5200,5200,5200,5100,36.61K,0.00%
5/18/2018,5100,5200,5200,5100,11.70K,-1.92%
5/21/2018,5100,5100,5200,5100,18.00K,0.00%
5/22/2018,5100,5100,5100,5100,36.40K,0.00%
5/23/2018,5200,5000,5200,5000,0.30K,1.96%
5/24/2018,5300,5300,5300,5300,0.14K,1.92%
5/25/2018,4900,5300,5300,4900,18.40K,-7.55%
5/28/2018,5000,5200,5200,5000,72.30K,2.04%
5/29/2018,5200,5200,5500,5200,6.00K,4.00%
5/30/2018,5200,5200,5300,5200,2.10K,0.00%
5/31/2018,5300,5200,5300,5000,2.60K,1.92%
6/1/2018,5200,5200,5200,5100,17.80K,-1.89%
6/4/2018,5300,5200,5300,5200,24.01K,1.92%
6/5/2018,5200,5400,5400,5200,5.10K,-1.89%
6/6/2018,5100,5100,5100,5100,8.51K,-1.92%
6/7/2018,5100,5200,5200,5100,17.60K,0.00%
6/8/2018,5400,5100,5400,5100,2.30K,5.88%
6/11/2018,5100,5300,5300,5100,0.80K,-5.56%
6/13/2018,5000,4600,5000,4600,0.40K,-1.96%
6/14/2018,5200,5000,5300,5000,13.70K,4.00%
6/15/2018,5300,5300,5300,5300,0.10K,1.92%
6/18/2018,5300,5300,5300,5300,0.30K,0.00%
6/19/2018,4800,5000,5300,4800,7.30K,-9.43%
6/20/2018,4900,4900,4900,4900,0.90K,2.08%
6/21/2018,5300,5000,5300,5000,52.30K,8.16%
6/22/2018,5200,5200,5200,5200,9.50K,-1.89%
6/25/2018,5200,5200,5200,5100,44.20K,0.00%
6/26/2018,5200,5200,5200,5100,44.40K,0.00%
6/27/2018,5100,5100,5100,5100,5.01K,-1.92%
6/28/2018,5200,5200,5200,5100,22.11K,1.96%
7/2/2018,5100,5100,5100,5100,35.00K,-1.92%
7/3/2018,5100,5100,5100,5100,39.20K,0.00%
7/4/2018,5100,4400,5100,4400,141.50K,0.00%
7/5/2018,5100,5100,5100,5100,10.20K,0.00%
7/6/2018,5000,5100,5100,5000,13.90K,-1.96%
7/9/2018,5100,5100,5100,5100,6.10K,2.00%
7/10/2018,5100,5100,5100,5100,12.80K,0.00%
7/11/2018,5100,5100,5100,5100,5.30K,0.00%
7/12/2018,5200,5100,5200,5100,6.40K,1.96%
7/13/2018,5200,5100,5200,5100,23.20K,0.00%
7/16/2018,5300,5300,5300,5300,16.00K,1.92%
7/17/2018,5300,5300,5300,5300,20.00K,0.00%
7/18/2018,6000,5300,6000,5300,118.10K,13.21%
7/19/2018,5800,5800,5800,5800,8.41K,-3.33%
7/20/2018,5800,5800,5800,5800,0.60K,0.00%
7/24/2018,5300,5300,5300,5300,5.10K,-8.62%
7/25/2018,5300,5300,5400,5300,11.00K,0.00%
7/26/2018,5300,5200,5300,5200,5.50K,0.00%
7/27/2018,5200,5300,5300,5200,6.10K,-1.89%
7/30/2018,5000,5100,5100,5000,67.70K,-3.85%
7/31/2018,5000,5000,5000,5000,5.40K,0.00%
8/1/2018,5000,5000,5000,5000,3.00K,0.00%
8/2/2018,5000,5000,5000,4800,14.10K,0.00%
8/3/2018,5100,5100,5100,5100,10.20K,2.00%
8/6/2018,5100,5100,5100,5100,22.00K,0.00%
8/8/2018,5100,5100,5100,5100,3.80K,0.00%
8/9/2018,5100,5100,5100,5100,2.00K,0.00%
8/10/2018,5100,5100,5100,5100,6.40K,0.00%
8/17/2018,5000,5100,5300,5000,10.10K,-1.96%
8/20/2018,5000,5000,5000,5000,2.40K,0.00%
8/21/2018,5000,5000,5000,5000,0.50K,0.00%
8/22/2018,5100,5100,5100,5100,2.20K,2.00%
8/23/2018,5000,5000,5000,5000,0.80K,-1.96%
8/24/2018,5000,5000,5000,5000,2.00K,0.00%
8/28/2018,5200,5200,5300,5200,13.50K,4.00%
8/31/2018,5200,5300,5300,5000,28.40K,0.00%
9/4/2018,5300,5300,5300,5300,5.00K,1.92%
9/5/2018,5100,5100,5100,5100,0.10K,-3.77%
9/6/2018,5200,5100,5200,5100,29.71K,1.96%
9/7/2018,5700,5200,5800,5200,35.50K,9.62%
9/10/2018,5700,5700,5700,5700,0.60K,0.00%
9/13/2018,5700,5700,5800,5200,2.80K,0.00%
9/14/2018,5800,5800,5800,5800,0.10K,1.75%
9/17/2018,5200,5400,5400,5200,52.40K,-10.34%
9/18/2018,5200,5200,5200,5200,5.00K,0.00%
9/19/2018,5200,5500,5500,5200,11.10K,0.00%
9/20/2018,5600,5200,5600,5200,12.10K,7.69%
9/21/2018,5600,5600,5600,5600,1.60K,0.00%
9/24/2018,5500,5600,5600,5500,8.00K,-1.79%
9/25/2018,5500,5500,5500,5500,14.22K,0.00%
9/26/2018,5500,5400,5600,5400,12.00K,0.00%
9/27/2018,5500,5500,5500,5500,3.40K,0.00%
9/28/2018,5400,5400,5400,5400,0.60K,-1.82%
10/1/2018,5400,5400,5400,5400,7.10K,0.00%
10/2/2018,5400,5400,5400,5400,0.20K,0.00%
10/3/2018,5400,5400,5400,5400,1.60K,0.00%
10/4/2018,5400,5400,5400,5400,4.00K,0.00%
10/5/2018,5400,5400,5400,5400,6.00K,0.00%
10/8/2018,5400,5400,5400,5400,3.00K,0.00%
10/11/2018,4700,5200,5200,4700,1.50K,-12.96%
10/12/2018,5300,5000,5300,4800,4.50K,12.77%
10/15/2018,5200,4900,5300,4900,2.30K,-1.89%
10/16/2018,5000,5100,5100,5000,5.50K,-3.85%
10/17/2018,5300,5200,5400,5200,2.51K,6.00%
10/18/2018,5200,5200,5200,5200,1.80K,-1.89%
10/22/2018,5300,5300,5300,5300,10.50K,1.92%
10/23/2018,4900,4900,5200,4900,1.10K,-7.55%
10/24/2018,5100,5100,5100,5100,0.30K,4.08%
10/26/2018,5100,5100,5100,5100,0.70K,0.00%
10/29/2018,5100,5100,5100,5100,0.50K,0.00%
10/30/2018,5200,5400,5400,5200,4.90K,1.96%
11/1/2018,5100,5100,5100,5000,4.50K,-1.92%
11/2/2018,5300,5300,5300,5300,1.00K,3.92%
11/13/2018,5000,5000,5400,5000,3.00K,-5.66%
11/28/2018,5000,5000,5000,5000,1.90K,0.00%
11/29/2018,5000,5000,5000,5000,1.90K,0.00%
11/30/2018,5300,5200,5300,5200,2.30K,6.00%
12/3/2018,5900,5200,5900,5200,6.90K,11.32%
12/4/2018,5400,5600,5600,5400,1.20K,-8.47%
12/5/2018,5400,5800,5800,5300,0.70K,0.00%
12/6/2018,5500,5500,5500,5500,0.10K,1.85%
12/10/2018,5500,5400,5500,5400,4.00K,0.00%
12/14/2018,5000,5100,5100,5000,2.50K,-9.09%
12/18/2018,5000,5000,5000,5000,0.10K,0.00%
12/20/2018,5300,5400,5400,5300,12.70K,6.00%
12/21/2018,5300,5300,5300,5300,0.30K,0.00%
12/24/2018,5000,5300,5300,5000,2.70K,-5.66%
12/25/2018,5400,5400,5400,4800,6.10K,8.00%
12/26/2018,5300,5300,5300,5300,5.00K,-1.85%
12/27/2018,5400,5300,5400,5000,7.30K,1.89%
12/28/2018,5300,5400,5700,5300,54.50K,-1.85%
1/2/2019,5300,5100,5300,5100,2.52K,0.00%
1/3/2019,5600,5600,5600,5600,0.10K,5.66%
1/4/2019,5700,5500,5700,5500,6.01K,1.79%
1/7/2019,5500,5600,5600,5500,2.30K,-3.51%
1/11/2019,5600,5600,5600,5600,1.00K,1.82%
1/14/2019,5700,5700,5700,5600,13.00K,1.79%
1/18/2019,5600,5600,5600,5600,1.00K,-1.75%
1/21/2019,5200,5200,5500,5200,20.31K,-7.14%
1/25/2019,5300,5300,5300,5300,0.50K,1.92%
2/11/2019,5600,5400,5600,5400,1.20K,5.66%
2/14/2019,5000,5000,5000,5000,1.00K,-10.71%
2/15/2019,5000,5000,5000,5000,0.13K,0.00%
2/19/2019,5000,5000,5000,5000,0.40K,0.00%
2/21/2019,5400,5400,5400,5400,2.00K,8.00%
2/22/2019,5700,5400,5700,5400,2.90K,5.56%
2/28/2019,5300,5300,5300,5300,7.50K,-7.02%
3/1/2019,5300,5100,5300,5000,2.70K,0.00%
3/6/2019,5000,5000,5000,5000,5.00K,-5.66%
3/11/2019,5200,5200,5200,5200,1.00K,4.00%
3/12/2019,5300,5000,5300,5000,8.20K,1.92%
3/14/2019,4700,4700,4700,4700,0.11K,-11.32%
3/15/2019,5100,5200,5400,5100,7.60K,8.51%
3/18/2019,5400,5000,5400,5000,3.70K,5.88%
3/19/2019,5100,5000,5100,5000,0.71K,-5.56%
3/20/2019,5400,5400,5400,5400,0.80K,5.88%
3/22/2019,5000,5000,5000,5000,2.00K,-7.41%
3/26/2019,5000,5000,5000,5000,3.10K,0.00%
3/29/2019,5000,5000,5000,5000,0.80K,0.00%
4/1/2019,4800,5300,5300,4800,57.40K,-4.00%
4/2/2019,5000,5000,5000,5000,0.80K,4.17%
4/4/2019,4800,5200,5200,4800,10.20K,-4.00%
4/5/2019,5000,5200,5200,5000,0.60K,4.17%
4/8/2019,5000,5000,5000,5000,6.00K,0.00%
4/9/2019,5000,5200,5200,5000,0.60K,0.00%
4/10/2019,5100,5000,5100,5000,15.90K,2.00%
4/11/2019,5200,5200,5200,5200,3.00K,1.96%
4/12/2019,5200,4900,5200,4800,3.40K,0.00%
4/16/2019,5000,5000,5000,5000,0.10K,-3.85%
4/17/2019,4800,4800,5000,4800,11.70K,-4.00%
4/18/2019,5100,5100,5100,5100,0.10K,6.25%
4/22/2019,4800,4900,4900,4800,5.00K,-5.88%
4/23/2019,4900,4900,4900,4900,1.50K,2.08%
4/24/2019,5000,5000,5000,5000,0.10K,2.04%
4/26/2019,4800,4800,4800,4800,3.00K,-4.00%
5/8/2019,4600,4200,4600,4100,6.27K,-4.17%
5/9/2019,4500,4600,4600,4500,6.40K,-2.17%
5/10/2019,4800,4800,4800,4800,0.10K,6.67%
5/13/2019,4800,4800,4800,4500,3.80K,0.00%
5/14/2019,4800,4700,4800,4700,1.00K,0.00%
5/15/2019,4300,4300,4300,4300,0.10K,-10.42%
5/20/2019,4900,4900,4900,4700,4.20K,13.95%
5/21/2019,5200,5200,5200,5100,4.10K,6.12%
5/22/2019,5100,5100,5100,5100,1.70K,-1.92%
5/23/2019,4600,4600,4600,4600,0.10K,-9.80%
5/24/2019,4500,4500,4500,4500,0.11K,-2.17%
5/27/2019,4600,4600,4600,4600,10.70K,2.22%
5/28/2019,4600,4600,4600,4600,4.00K,0.00%
5/29/2019,5000,5000,5000,5000,0.10K,8.70%
5/30/2019,4700,4600,4700,4600,0.30K,-6.00%
5/31/2019,4600,4600,4700,4600,8.60K,-2.13%
6/3/2019,4700,4700,4700,4700,1.00K,2.17%
6/4/2019,4900,4900,4900,4900,2.00K,4.26%
6/5/2019,4800,4900,4900,4800,2.70K,-2.04%
6/12/2019,4600,4600,4600,4600,0.30K,-4.17%
6/14/2019,4900,4900,4900,4900,1.00K,6.52%
6/17/2019,4600,4600,4600,4600,2.00K,-6.12%
6/18/2019,4900,4900,4900,4900,0.10K,6.52%
6/20/2019,4800,4500,4800,4500,2.00K,-2.04%
6/24/2019,4800,4800,4800,4800,,0.00%
6/25/2019,4700,4800,5100,4700,26.00K,-2.08%
6/26/2019,5400,4700,5400,4700,33.40K,14.89%
6/27/2019,5800,5300,5800,5200,82.90K,7.41%
6/28/2019,5700,5800,6100,5700,35.06K,-1.72%
7/1/2019,5900,5700,6000,5700,21.40K,3.51%
7/2/2019,5600,5800,5900,5600,20.90K,-5.08%
7/3/2019,6100,5500,6100,5300,36.54K,8.93%
7/4/2019,5900,6000,6600,5900,296.82K,-3.28%
7/5/2019,5800,5800,6100,5700,6.10K,-1.69%
7/8/2019,5900,5800,5900,5500,16.20K,1.72%
7/9/2019,5400,5500,5500,5300,73.21K,-8.47%
7/10/2019,5500,5300,5500,5300,33.80K,1.85%
7/11/2019,5400,5500,5500,5300,27.00K,-1.82%
7/12/2019,5300,5400,5500,5300,33.70K,-1.85%
7/15/2019,5300,5300,5400,5300,23.60K,0.00%
7/16/2019,5400,5300,5400,5300,8.51K,1.89%
7/17/2019,5300,5400,5400,5300,7.40K,-1.85%
7/18/2019,5100,5400,5400,5100,37.50K,-3.77%
7/19/2019,5100,5300,5400,5100,20.20K,0.00%
7/22/2019,5000,5100,5100,5000,41.70K,-1.96%
7/23/2019,5000,5300,5300,5000,2.00K,0.00%
7/24/2019,5200,5200,5200,5200,0.40K,4.00%
7/25/2019,5200,5100,5200,5000,5.00K,0.00%
7/26/2019,5100,5100,5100,5100,2.20K,-1.92%
7/29/2019,5100,5100,5100,5100,4.50K,0.00%
7/30/2019,5000,5100,5100,5000,6.50K,-1.96%
7/31/2019,5000,5000,5000,5000,10.30K,0.00%
8/1/2019,4800,4700,4900,4700,25.30K,-4.00%
8/2/2019,4800,4800,4800,4800,26.20K,0.00%
8/5/2019,4800,4800,4800,4800,5.60K,0.00%
8/6/2019,5000,4800,5000,4800,2.90K,4.17%
8/7/2019,5400,5000,5500,5000,30.40K,8.00%
8/9/2019,5000,4800,5000,4800,6.10K,-7.41%
8/12/2019,4900,4900,4900,4900,3.00K,-2.00%
8/13/2019,5000,5000,5000,5000,5.50K,2.04%
8/14/2019,5000,5000,5000,5000,4.50K,0.00%
8/15/2019,4700,4900,4900,4700,16.30K,-6.00%
8/16/2019,4900,5000,5000,4900,9.20K,4.26%
8/20/2019,5000,5000,5000,5000,2.00K,2.04%
8/26/2019,4900,4500,4900,4500,1.80K,-2.00%
8/27/2019,4600,4800,4800,4600,9.50K,-6.12%
8/28/2019,5200,5000,5200,5000,11.82K,13.04%
8/29/2019,5700,5500,5800,5400,64.44K,9.62%
8/30/2019,5500,5800,5800,5500,0.30K,-3.51%
9/3/2019,5000,5000,5100,5000,19.80K,-9.09%
9/4/2019,4800,4900,5300,4800,40.70K,-4.00%
9/5/2019,5300,5500,5500,4800,25.40K,10.42%
9/6/2019,5100,4900,5100,4900,4.30K,-3.77%
9/9/2019,4900,4900,4900,4900,4.00K,-3.92%
9/10/2019,5000,5200,5200,4900,6.90K,2.04%
9/11/2019,5000,5000,5000,5000,1.00K,0.00%
9/12/2019,5100,5100,5100,5100,2.00K,2.00%
9/13/2019,5200,5300,5300,5200,9.01K,1.96%
9/16/2019,5100,5100,5100,5000,18.10K,-1.92%
9/17/2019,5000,4900,5000,4800,13.03K,-1.96%
9/18/2019,5100,5000,5100,5000,2.30K,2.00%
9/19/2019,5500,5500,5500,5500,4.10K,7.84%
9/20/2019,4900,4900,4900,4900,0.11K,-10.91%
9/23/2019,5000,5000,5000,5000,10.90K,2.04%
9/24/2019,5000,4900,5000,4900,2.40K,0.00%
9/25/2019,5000,5000,5000,5000,2.70K,0.00%
9/26/2019,4900,5000,5000,4900,17.50K,-2.00%
9/27/2019,4900,4900,4900,4900,8.01K,0.00%
9/30/2019,4800,4800,4900,4700,9.00K,-2.04%
10/2/2019,4800,4800,4800,4700,6.00K,0.00%
10/3/2019,4900,4900,4900,4900,5.00K,2.08%
10/7/2019,5000,4900,5000,4900,13.90K,2.04%
10/8/2019,5000,5000,5000,5000,2.06K,0.00%
10/9/2019,5000,4900,5000,4900,3.10K,0.00%
10/10/2019,4900,4900,4900,4900,0.50K,-2.00%
10/11/2019,4800,4900,4900,4800,1.30K,-2.04%
10/15/2019,4900,4800,4900,4800,4.30K,2.08%
10/17/2019,4900,4900,4900,4900,5.00K,0.00%
10/22/2019,4900,4900,4900,4900,26.00K,0.00%
10/25/2019,4900,5100,5100,4900,3.80K,0.00%
10/28/2019,4800,4800,4800,4800,1.01K,-2.04%
10/29/2019,5000,5000,5000,5000,3.00K,4.17%
10/30/2019,5000,5200,5200,5000,3.00K,0.00%
11/1/2019,5000,5000,5000,5000,46.80K,0.00%
11/5/2019,5000,5000,5000,5000,0.60K,0.00%
11/8/2019,5100,5100,5100,5100,0.20K,2.00%
11/13/2019,4900,4900,4900,4900,2.90K,-3.92%
11/15/2019,4900,4900,4900,4900,3.60K,0.00%
11/18/2019,5000,5000,5000,5000,2.00K,2.04%
11/21/2019,4900,4600,4900,4600,7.00K,-2.00%
11/22/2019,5000,5000,5000,5000,2.00K,2.04%
11/26/2019,4900,4900,4900,4900,11.30K,-2.00%
11/27/2019,5000,5000,5000,5000,0.10K,2.04%
11/29/2019,4900,4900,4900,4900,4.20K,-2.00%
12/3/2019,4900,4900,4900,4900,4.50K,0.00%
12/6/2019,5000,5000,5000,5000,0.10K,2.04%
12/9/2019,5100,5100,5100,5100,2.70K,2.00%
12/10/2019,4800,4800,4800,4800,0.10K,-5.88%
12/11/2019,5000,5000,5000,5000,12.00K,4.17%
12/12/2019,5000,5000,5000,5000,0.80K,0.00%
12/13/2019,5000,5000,5000,5000,0.10K,0.00%
12/16/2019,5000,5300,5300,5000,13.00K,0.00%
12/17/2019,4900,4800,5000,4800,7.00K,-2.00%
12/18/2019,5000,5400,5400,5000,17.80K,2.04%
12/19/2019,5200,5200,5200,5200,2.02K,4.00%
12/23/2019,5000,5300,5300,5000,10.00K,-3.85%
12/25/2019,4900,4900,4900,4900,20.00K,-2.00%
12/26/2019,4900,5200,5200,4900,9.83K,0.00%
12/27/2019,4800,5200,5200,4800,4.60K,-2.04%
12/31/2019,4800,4800,4800,4800,2.00K,0.00%
1/2/2020,5000,5000,5000,5000,1.00K,4.17%
1/3/2020,5000,5000,5000,5000,0.40K,0.00%
1/6/2020,4900,4900,4900,4900,1.00K,-2.00%
1/7/2020,4900,4900,4900,4900,4.60K,0.00%
1/8/2020,5100,5100,5100,5100,3.00K,4.08%
1/13/2020,4400,4600,4600,4400,29.00K,-13.73%
1/14/2020,4400,5000,5000,4400,14.10K,0.00%
1/15/2020,4400,4400,4400,4400,12.00K,0.00%
1/16/2020,3800,4900,4900,3800,19.40K,-13.64%
1/17/2020,4500,4600,4700,4500,7.40K,18.42%
1/20/2020,4500,4500,4600,4400,17.80K,0.00%
1/21/2020,4400,4600,4600,4400,10.90K,-2.22%
1/22/2020,4800,4400,4800,4400,5.00K,9.09%
1/30/2020,4900,4700,4900,4700,5.20K,2.08%
1/31/2020,4900,4900,5000,4900,17.50K,0.00%
2/3/2020,4800,4800,4800,4800,2.50K,-2.04%
2/4/2020,4800,4600,4800,4600,2.00K,0.00%
2/6/2020,4900,4900,4900,4900,0.10K,2.08%
2/7/2020,4900,4900,4900,4900,0.10K,0.00%
2/11/2020,4800,4600,4800,4600,7.00K,-2.04%
2/12/2020,4700,4700,4700,4700,0.10K,-2.08%
2/14/2020,4800,4900,4900,4800,2.40K,2.13%
2/18/2020,4600,4700,4700,4600,5.00K,-4.17%
2/19/2020,4800,4800,4800,4700,24.50K,4.35%
2/20/2020,4700,4800,4800,4700,9.00K,-2.08%
2/21/2020,4600,4600,4600,4600,5.10K,-2.13%
2/24/2020,4600,4600,4600,4600,0.90K,0.00%
2/25/2020,4600,4600,4600,4600,2.00K,0.00%
3/3/2020,4800,4800,4800,4400,4.20K,4.35%
3/4/2020,4800,4800,4800,4800,0.10K,0.00%
3/5/2020,4500,4500,4500,4500,1.40K,-6.25%
3/9/2020,3900,4500,4500,3900,28.00K,-13.33%
3/10/2020,4000,3600,4000,3600,7.70K,2.56%
3/11/2020,4300,4400,4400,3900,3.60K,7.50%
3/12/2020,4200,4400,4400,4200,0.60K,-2.33%
3/16/2020,4200,4100,4200,4100,5.00K,0.00%
3/17/2020,4300,4300,4300,4300,0.10K,2.38%
3/20/2020,4300,4300,4300,4300,0.50K,0.00%
3/23/2020,3700,3800,3800,3700,2.10K,-13.95%
3/24/2020,3800,4000,4000,3800,6.30K,2.70%
3/27/2020,3700,3700,3700,3700,1.30K,-2.63%
3/31/2020,3700,3900,3900,3700,8.00K,0.00%
4/3/2020,4200,4200,4200,4200,2.50K,13.51%
4/6/2020,4100,4400,4400,4100,3.50K,-2.38%
4/10/2020,3800,3900,3900,3800,4.00K,-7.32%
4/13/2020,4200,3700,4400,3700,75.60K,10.53%
4/14/2020,4600,4600,4700,4400,23.10K,9.52%
4/15/2020,4400,4500,4500,4400,2.00K,-4.35%
4/16/2020,3900,3900,3900,3900,24.50K,-11.36%
4/17/2020,4000,3900,4100,3900,10.60K,2.56%
4/20/2020,4200,3900,4200,3900,23.00K,5.00%
4/21/2020,4300,4300,4700,4300,79.90K,2.38%
4/22/2020,4500,4300,4600,4300,15.40K,4.65%
4/23/2020,4200,4500,4500,4200,11.40K,-6.67%
4/24/2020,4100,4100,4100,4100,10.80K,-2.38%
4/27/2020,4400,4000,4400,4000,17.70K,7.32%
4/28/2020,4100,4100,4100,4100,12.70K,-6.82%
4/29/2020,4700,4200,4700,4200,19.60K,14.63%
5/4/2020,4500,4600,4600,4500,3.20K,-4.26%
5/5/2020,4300,4400,4400,4300,2.40K,-4.44%
5/6/2020,4600,4400,4600,4400,4.20K,6.98%
5/7/2020,4300,4300,4300,4300,0.40K,-6.52%
5/8/2020,4400,4500,4500,4400,9.30K,2.33%
5/11/2020,4300,4300,4300,4300,3.50K,-2.27%
5/12/2020,4300,4500,4500,4200,7.60K,0.00%
5/13/2020,4300,4100,4400,4100,3.20K,0.00%
5/14/2020,4200,4100,4400,4100,61.90K,-2.33%
5/18/2020,4500,4300,4500,4200,4.20K,7.14%
5/19/2020,4500,4500,4500,4500,4.52K,0.00%
5/21/2020,4500,4300,4500,4300,4.40K,0.00%
5/22/2020,4300,4400,4400,4300,2.10K,-4.44%
5/26/2020,4500,4500,4500,4500,0.50K,4.65%
5/27/2020,4300,4500,4500,4300,5.90K,-4.44%
5/28/2020,4300,4400,4400,4300,6.20K,0.00%
5/29/2020,4400,4400,4400,4400,26.70K,2.33%
6/1/2020,4000,4200,4200,4000,5.00K,-9.09%
6/2/2020,4300,4300,4300,4300,5.70K,7.50%
6/3/2020,4300,4300,4300,4300,0.10K,0.00%
6/4/2020,4200,4200,4200,4200,3.10K,-2.33%
6/5/2020,4200,4200,4200,4200,5.60K,0.00%
6/8/2020,4200,4300,4300,4200,8.20K,0.00%
6/9/2020,4300,4300,4300,4300,31.40K,2.38%
6/10/2020,4500,4400,4500,4400,6.30K,4.65%
6/11/2020,4000,4500,4500,4000,29.30K,-11.11%
6/12/2020,4300,4100,4300,4000,21.30K,7.50%
6/16/2020,4300,4300,4300,4300,0.10K,0.00%
6/17/2020,4300,4300,4300,4300,0.10K,0.00%
6/22/2020,4700,4200,4700,4200,34.70K,9.30%
6/23/2020,4300,4300,4300,4300,3.00K,-8.51%
6/24/2020,4600,4500,4600,4500,2.50K,6.98%
6/25/2020,4700,4500,4700,4500,13.50K,2.17%
6/26/2020,4400,4600,4600,4400,18.00K,-6.38%
6/29/2020,4300,4400,4400,4300,5.40K,-2.27%
6/30/2020,4600,4500,4600,4200,2.70K,6.98%
7/1/2020,4200,4300,4500,4200,4.02K,-8.70%
7/2/2020,4600,4600,4600,4600,0.10K,9.52%
7/3/2020,4500,4200,4500,4200,0.60K,-2.17%
7/6/2020,4300,4300,4300,4300,6.00K,-4.44%
7/7/2020,4500,4500,4500,4500,0.40K,4.65%
7/8/2020,4200,4200,4200,4200,9.80K,-6.67%
7/9/2020,4200,4200,4200,4200,12.00K,0.00%
7/10/2020,4200,4200,4200,4000,30.00K,0.00%
7/13/2020,4100,4100,4100,4100,10.50K,-2.38%
7/14/2020,4100,4100,4100,4100,0.50K,0.00%
7/15/2020,4000,4100,4100,4000,55.50K,-2.44%
7/16/2020,4000,4000,4000,4000,62.50K,0.00%
7/17/2020,4600,4200,4600,4100,72.40K,15.00%
7/20/2020,4300,4600,4600,4300,1.90K,-6.52%
7/21/2020,4200,4200,4300,4200,9.10K,-2.33%
7/22/2020,4200,4200,4200,4200,13.90K,0.00%
7/23/2020,4300,4200,4300,4200,15.05K,2.38%
7/24/2020,4500,4200,4500,4200,6.70K,4.65%
7/27/2020,4000,4100,4100,4000,56.70K,-11.11%
7/28/2020,4300,4000,4300,4000,0.70K,7.50%
7/31/2020,4000,4000,4000,4000,6.60K,-6.98%
8/3/2020,4000,4000,4000,4000,6.00K,0.00%
8/4/2020,4000,4000,4000,4000,5.10K,0.00%
8/5/2020,4000,4000,4000,4000,7.70K,0.00%
8/6/2020,4000,4000,4000,4000,20.00K,0.00%
8/7/2020,4100,4000,4100,3900,36.12K,2.50%
8/10/2020,4100,4000,4100,4000,19.61K,0.00%
8/11/2020,4300,4200,4300,4200,30.72K,4.88%
8/12/2020,4600,4300,4800,4300,213.90K,6.98%
8/13/2020,5200,4700,5200,4700,432.00K,13.04%
8/14/2020,5800,5900,5900,5400,332.60K,11.54%
8/17/2020,5800,5600,6000,5100,163.52K,0.00%
8/18/2020,5900,5500,5900,5300,166.10K,1.72%
8/19/2020,6400,5600,6400,5500,430.23K,8.47%
8/20/2020,6300,6500,6500,5900,141.60K,-1.56%
8/21/2020,6200,6000,6200,6000,134.00K,-1.59%
8/24/2020,6100,6100,6200,5900,162.53K,-1.61%
8/25/2020,6600,6100,6600,6000,167.30K,8.20%
8/26/2020,7000,6600,7100,6500,206.72K,6.06%
8/27/2020,6900,7000,7900,6600,235.30K,-1.43%
8/28/2020,6700,6800,6800,6500,156.30K,-2.90%
8/31/2020,6400,6600,6900,6400,141.30K,-4.48%
9/1/2020,6700,6600,6800,6400,144.72K,4.69%
9/3/2020,6200,6700,6800,6200,101.90K,-7.46%
9/4/2020,6200,6200,6400,6000,155.22K,0.00%
9/7/2020,6100,6200,6300,6000,81.10K,-1.61%
9/8/2020,6300,6300,6300,6100,64.10K,3.28%
9/9/2020,6300,6200,6500,6200,80.60K,0.00%
9/10/2020,6200,6300,6300,6200,55.72K,-1.59%
9/11/2020,6200,6200,6300,5900,193.60K,0.00%
9/14/2020,6400,6200,6500,6200,57.00K,3.23%
